Age,Education_num,Race,Sex,Hours_per_week,>50k,Class_ind,Occupation_ind
56,10,White,0,40,1,1,1
23,9,White,0,40,0,1,1
45,11,White,1,32,0,0,0
22,10,White,0,30,0,0,0
23,13,White,1,46,0,1,1
54,9,White,0,50,1,1,1
34,12,White,0,38,1,1,1
36,10,Black,0,10,0,1,1
29,11,Black,1,40,0,1,1
67,5,White,1,6,0,1,1
48,13,White,0,48,1,1,1
53,14,White,1,46,1,1,1
42,4,White,0,50,1,1,1
56,9,White,0,20,0,1,1
20,10,White,1,30,0,0,0
40,9,Black,0,40,0,1,1
55,13,White,0,40,1,1,1
61,4,White,0,40,0,1,1
35,13,White,1,40,1,1,1
42,9,White,0,50,0,1,1
32,10,White,0,60,1,1,1
19,10,White,0,40,0,1,1
21,12,White,0,40,0,1,1
39,9,White,0,40,1,1,1
22,9,White,1,40,0,1,1
23,9,White,1,35,0,1,1
49,7,White,0,70,0,1,1
57,10,White,0,32,0,0,0
49,7,White,0,40,0,1,1
34,6,Asian-Pac-Islander,1,4,0,1,1
46,7,White,0,32,0,1,1
26,10,White,0,40,0,1,1
38,9,White,0,41,0,1,1
59,6,Black,0,40,0,1,1
24,12,White,0,40,0,1,1
26,11,White,1,40,0,1,1
41,10,White,0,50,0,1,1
27,9,White,0,38,0,1,1
23,9,White,0,35,0,1,1
19,5,White,0,40,0,1,1
39,9,White,0,40,0,1,1
46,10,White,1,40,1,1,1
28,9,White,0,40,0,1,1
62,9,White,1,40,0,1,1
28,12,White,0,35,0,1,1
35,9,White,1,40,0,1,1
38,9,White,0,42,0,1,1
53,16,White,0,60,1,1,1
29,13,White,0,50,1,1,1
17,8,White,1,8,0,1,1
45,9,White,1,37,0,1,1
20,9,White,0,40,0,1,1
27,10,White,1,40,0,0,0
59,9,White,0,40,0,1,1
37,14,White,1,40,0,1,1
27,10,White,0,40,0,1,1
29,13,White,0,40,1,1,1
26,10,White,1,35,0,0,0
63,6,White,0,40,0,1,1
39,10,White,1,50,1,1,1
20,10,White,0,40,0,1,1
20,9,White,0,35,0,1,1
53,15,White,0,60,1,1,1
49,6,White,1,40,0,0,0
35,13,Black,0,40,0,1,1
40,9,White,1,60,0,1,1
50,14,White,0,40,1,0,0
35,14,White,0,45,1,1,1
38,14,White,0,40,1,1,1
47,9,White,1,40,0,1,1
32,10,White,1,40,1,1,1
43,13,White,1,60,1,1,1
20,10,White,1,30,0,1,1
33,9,White,0,40,0,1,1
23,10,White,0,45,0,1,1
50,15,White,0,50,1,1,1
60,10,White,1,50,0,1,1
56,16,White,0,60,1,1,1
37,10,White,0,40,0,1,1
57,6,White,0,64,0,1,1
22,11,Black,0,52,0,1,1
48,15,White,0,48,1,1,1
27,10,Black,0,40,0,1,1
18,8,White,0,50,0,1,1
41,12,White,0,60,1,1,1
33,13,White,0,40,0,1,1
51,9,White,0,50,0,1,1
33,14,White,1,45,0,1,1
25,13,White,1,32,0,1,1
55,9,White,0,55,0,1,1
29,7,White,1,70,0,1,1
24,13,White,0,41,0,0,0
41,13,White,0,50,1,1,1
29,14,White,1,50,0,1,1
39,10,Amer-Indian-Eskimo,0,50,1,1,1
35,10,White,0,48,1,1,1
20,10,White,1,40,0,1,1
41,11,White,1,40,0,1,1
26,13,White,0,80,0,1,1
44,9,White,0,45,0,1,1
32,9,White,0,55,0,1,1
35,9,White,0,40,0,1,1
59,4,White,0,38,0,1,1
61,10,White,0,40,0,1,1
20,9,White,0,43,0,1,1
58,8,Black,0,45,1,1,1
48,7,White,0,55,0,1,1
26,13,Asian-Pac-Islander,1,40,0,1,1
28,10,White,0,40,0,1,1
48,13,White,0,40,1,1,1
45,9,White,0,45,1,1,1
18,9,White,0,40,0,1,1
23,9,White,0,40,0,1,1
31,10,White,1,40,1,1,1
19,9,Black,0,20,0,0,0
35,12,White,1,32,0,1,1
22,9,White,0,40,0,1,1
32,9,White,0,60,0,1,1
69,9,White,1,20,0,1,1
39,10,White,1,43,1,1,1
21,10,Asian-Pac-Islander,1,15,0,0,0
22,13,White,1,40,0,1,1
52,14,White,0,36,0,1,1
44,14,White,0,48,0,1,1
22,12,White,1,40,0,1,1
49,12,White,0,45,1,1,1
51,9,White,0,50,1,1,1
27,14,Asian-Pac-Islander,0,20,0,1,1
34,13,White,0,40,1,1,1
20,10,White,1,12,0,1,1
22,13,Asian-Pac-Islander,0,40,0,1,1
68,7,Black,1,35,0,1,1
31,9,White,0,73,0,1,1
22,9,White,0,30,0,1,1
62,9,White,0,40,0,0,0
28,9,Amer-Indian-Eskimo,1,40,0,1,1
46,10,Black,0,60,1,1,1
49,9,White,0,40,0,1,1
40,14,White,0,55,0,1,1
54,9,White,0,40,0,1,1
24,5,Other,0,58,0,1,1
27,12,White,1,40,0,1,1
33,9,White,0,40,0,1,1
19,10,Amer-Indian-Eskimo,0,42,0,1,1
27,9,White,0,40,1,1,1
39,9,White,0,50,0,1,1
29,13,White,0,50,0,0,0
29,8,Asian-Pac-Islander,0,50,0,1,1
44,3,White,0,84,1,1,1
51,16,White,0,70,1,1,1
37,13,White,0,55,1,1,1
56,9,White,0,40,1,1,1
19,7,White,1,15,0,1,1
37,13,White,0,40,0,1,1
18,10,White,1,15,0,1,1
35,2,White,0,15,0,0,0
28,4,White,0,35,0,1,1
40,13,White,0,60,1,1,1
50,14,White,0,40,0,1,1
31,9,White,0,60,0,1,1
57,7,White,0,50,0,1,1
40,13,White,0,50,1,1,1
44,13,White,0,40,1,1,1
40,10,White,0,60,0,1,1
42,10,White,1,45,0,1,1
41,10,Black,0,35,0,1,1
23,10,White,0,45,0,1,1
41,9,White,0,99,0,1,1
41,10,White,0,40,0,1,1
29,11,White,0,75,0,1,1
33,13,Black,1,40,0,1,1
43,9,White,1,46,0,1,1
18,10,White,1,10,0,1,1
67,10,White,1,33,0,1,1
21,9,White,0,40,0,1,1
36,8,White,0,48,0,1,1
22,10,White,0,65,0,0,0
64,13,White,0,40,1,0,0
24,7,White,1,30,0,1,1
44,9,White,0,40,0,1,1
22,10,White,0,4,0,1,1
60,4,White,0,15,0,1,1
31,10,White,0,50,1,1,1
74,8,White,0,11,0,1,1
30,13,White,0,40,0,1,1
29,7,White,0,40,0,1,1
47,10,White,1,50,1,1,1
71,11,White,1,20,0,1,1
33,6,White,0,80,0,1,1
56,9,White,1,30,0,1,1
24,7,Amer-Indian-Eskimo,1,40,0,1,1
37,13,White,0,40,1,1,1
52,13,White,0,40,0,1,1
42,13,White,0,40,0,1,1
56,9,White,0,48,0,1,1
52,13,White,0,40,0,1,1
56,16,White,0,56,0,1,1
54,13,White,0,40,0,1,1
43,13,White,0,60,0,1,1
68,9,White,1,42,0,1,1
38,13,White,1,40,0,1,1
44,14,White,0,40,1,1,1
32,7,White,1,15,0,0,0
23,13,White,0,50,0,1,1
69,9,White,1,40,0,1,1
52,9,White,0,60,1,1,1
24,12,White,0,40,0,1,1
45,13,White,0,40,1,1,1
43,5,White,0,84,0,1,1
59,13,White,0,40,1,1,1
35,12,White,0,50,1,1,1
43,13,White,0,20,1,1,1
47,7,White,0,40,0,1,1
29,10,Black,1,14,0,0,0
77,12,White,0,2,0,0,0
48,9,Black,0,40,0,1,1
40,13,White,0,50,1,1,1
23,10,White,0,15,0,1,1
51,9,White,0,40,1,1,1
43,12,Black,1,40,0,1,1
44,9,Black,0,40,0,1,1
24,13,White,1,40,0,1,1
39,14,Black,0,70,1,1,1
19,10,White,0,20,0,1,1
21,10,White,1,25,0,1,1
49,9,White,0,48,1,1,1
22,10,White,0,36,0,1,1
59,9,Black,1,40,0,1,1
51,9,White,0,50,1,1,1
38,13,White,1,38,0,1,1
45,9,White,0,50,1,1,1
56,10,White,0,60,0,1,1
67,10,White,1,4,0,0,0
27,9,Asian-Pac-Islander,0,40,1,1,1
21,10,White,1,38,0,1,1
55,14,White,0,45,0,1,1
31,10,White,1,20,0,1,1
57,5,White,0,45,0,1,1
33,9,Black,0,40,0,1,1
26,14,Black,0,40,0,1,1
51,9,White,0,40,0,1,1
35,9,White,0,40,0,1,1
19,9,White,0,20,0,0,0
46,13,Asian-Pac-Islander,0,40,1,1,1
38,13,White,0,48,0,1,1
24,4,White,0,24,0,1,1
38,14,White,1,50,1,1,1
49,9,White,1,16,0,1,1
34,13,Black,0,21,0,1,1
55,13,White,0,20,1,0,0
51,10,White,0,30,0,1,1
72,9,White,1,20,0,1,1
60,4,White,0,50,1,1,1
45,11,White,0,40,0,1,1
21,6,White,0,30,0,1,1
49,10,White,0,40,1,1,1
46,13,Black,1,40,0,1,1
62,10,White,0,40,0,1,1
51,13,White,0,50,1,1,1
50,10,White,0,50,1,1,1
18,9,White,0,20,0,1,1
71,13,White,1,38,1,1,1
30,9,White,0,22,0,1,1
51,6,White,1,40,0,1,1
36,11,White,0,40,1,1,1
41,9,White,1,45,0,1,1
38,10,White,1,10,0,1,1
49,13,White,0,75,1,1,1
42,13,White,1,40,0,1,1
53,10,White,0,45,1,1,1
21,10,White,0,10,0,1,1
19,9,White,1,40,0,1,1
43,13,White,1,40,0,1,1
47,14,White,0,45,1,1,1
30,9,White,0,40,1,1,1
63,15,White,0,50,1,1,1
53,9,White,1,35,0,1,1
23,10,White,0,40,0,1,1
28,9,White,1,40,0,1,1
61,15,White,0,45,1,1,1
60,11,Amer-Indian-Eskimo,1,40,0,1,1
32,13,White,0,40,0,1,1
47,9,White,0,56,1,1,1
36,11,White,1,40,0,1,1
24,9,White,0,40,0,1,1
46,13,White,0,44,0,1,1
59,6,White,0,40,0,1,1
30,7,White,0,40,0,1,1
30,13,White,0,60,0,1,1
38,9,White,0,40,0,1,1
57,9,White,1,30,0,1,1
64,15,White,0,60,1,1,1
48,14,White,0,60,0,1,1
28,13,White,0,42,1,1,1
46,9,White,0,45,1,1,1
51,9,White,0,40,0,0,0
55,9,White,0,60,1,1,1
44,12,White,1,40,0,1,1
50,11,White,0,40,0,1,1
58,9,White,0,55,1,1,1
27,11,Black,0,40,0,1,1
52,14,White,1,40,0,1,1
30,10,White,0,40,0,1,1
49,6,White,0,99,1,1,1
32,9,White,0,40,0,1,1
44,13,White,0,60,1,1,1
63,3,Other,0,32,0,1,1
60,13,White,0,40,1,1,1
55,10,White,0,40,0,1,1
77,8,White,0,12,0,1,1
55,14,White,0,55,1,1,1
51,9,White,0,35,0,1,1
35,10,White,0,40,0,1,1
26,9,White,1,42,0,0,0
33,13,White,0,40,0,1,1
34,13,White,0,47,1,1,1
52,13,White,0,48,1,1,1
50,9,White,1,40,0,1,1
48,16,White,0,45,1,1,1
24,13,Asian-Pac-Islander,0,40,0,1,1
44,12,White,0,40,0,1,1
40,9,White,1,32,0,1,1
61,10,White,0,40,0,1,1
60,9,White,0,40,0,1,1
18,7,Black,0,25,0,0,0
47,10,White,0,40,1,1,1
30,10,White,0,48,1,1,1
44,9,Black,1,38,1,1,1
60,6,White,0,50,0,1,1
44,9,White,1,40,0,1,1
33,13,White,1,40,0,1,1
38,9,Black,1,40,0,1,1
42,13,White,1,17,1,1,1
45,13,Black,0,45,1,1,1
40,14,White,0,50,1,1,1
40,10,White,0,40,1,1,1
60,13,White,0,40,1,1,1
40,9,White,1,40,0,1,1
45,13,White,1,40,0,1,1
51,14,White,0,20,1,1,1
31,9,White,0,35,0,1,1
19,7,White,0,40,0,1,1
24,13,White,0,40,0,1,1
51,5,Black,1,40,0,1,1
28,13,White,0,50,0,1,1
31,12,White,1,40,0,1,1
19,9,White,0,46,0,1,1
39,14,Black,0,56,0,1,1
27,13,White,1,40,0,1,1
39,9,White,1,40,1,1,1
45,14,White,1,40,0,1,1
21,11,White,0,40,0,1,1
67,6,White,0,16,0,1,1
28,5,White,0,40,0,1,1
28,9,White,1,46,0,1,1
48,10,White,0,40,1,1,1
24,13,White,0,20,0,1,1
66,13,White,1,4,0,0,0
23,9,White,1,40,0,1,1
17,6,White,1,20,0,1,1
21,9,White,1,40,0,1,1
30,9,White,0,40,0,1,1
53,9,White,1,40,0,1,1
40,13,White,0,60,1,1,1
39,7,White,1,40,0,1,1
38,11,White,0,43,0,1,1
33,12,White,0,45,0,1,1
36,13,White,1,40,0,1,1
53,13,White,1,52,0,1,1
32,9,White,1,50,0,1,1
52,10,White,1,40,0,1,1
31,7,White,0,38,0,1,1
35,8,White,0,40,0,1,1
49,9,Black,1,40,0,1,1
28,12,White,0,40,0,1,1
75,9,White,0,40,1,1,1
43,12,Black,0,40,0,1,1
22,9,Black,1,40,0,1,1
43,9,Black,1,40,0,1,1
40,13,White,0,60,1,1,1
29,10,White,0,40,0,1,1
21,7,White,0,60,0,1,1
44,11,Black,0,40,0,1,1
33,10,White,0,45,1,1,1
38,13,White,0,48,1,1,1
29,9,White,1,32,0,1,1
34,9,White,0,55,1,1,1
27,8,White,0,40,1,1,1
20,9,White,0,40,0,1,1
35,14,White,0,40,0,1,1
59,10,White,0,40,1,1,1
19,10,White,1,32,0,1,1
27,6,White,1,40,0,1,1
41,13,White,0,50,1,1,1
35,12,White,0,50,0,1,1
26,9,White,1,30,0,1,1
32,13,White,0,55,1,1,1
23,7,White,1,35,0,0,0
23,11,White,0,50,0,1,1
21,9,White,1,30,0,1,1
58,9,White,0,24,0,1,1
58,9,White,1,28,0,1,1
19,9,White,0,20,0,1,1
29,10,White,1,36,0,1,1
25,12,White,1,40,0,1,1
29,12,White,0,40,0,1,1
18,7,White,1,12,0,1,1
23,10,White,0,35,0,1,1
52,10,White,1,40,0,1,1
23,13,White,1,12,0,1,1
18,9,White,1,20,0,1,1
39,13,White,0,55,1,1,1
34,5,Other,0,40,0,1,1
39,10,White,1,40,0,1,1
30,11,White,0,40,0,1,1
50,10,White,1,38,0,1,1
68,3,White,0,30,0,0,0
32,9,White,0,40,0,1,1
29,6,White,1,38,0,1,1
29,9,White,1,30,0,1,1
31,9,White,1,40,0,1,1
25,3,White,0,40,0,1,1
30,10,White,1,40,0,1,1
56,6,White,1,25,0,1,1
42,10,White,0,40,1,1,1
52,10,White,1,50,0,1,1
37,14,White,0,55,1,1,1
27,10,White,0,20,0,1,1
32,10,White,0,40,0,0,0
19,9,White,1,24,0,1,1
37,9,White,0,40,0,1,1
46,9,White,0,50,1,1,1
33,9,Black,0,40,0,1,1
40,10,White,0,40,1,1,1
44,13,White,0,40,1,1,1
34,13,White,1,48,1,1,1
60,10,Black,1,40,0,1,1
48,10,White,0,40,0,1,1
39,7,Other,0,40,0,1,1
24,5,White,0,48,0,1,1
65,4,White,0,27,0,0,0
63,9,White,0,32,0,0,0
28,9,White,0,40,1,1,1
33,9,Black,0,46,1,1,1
28,9,Black,0,40,0,1,1
34,12,White,1,45,1,1,1
25,7,Other,0,40,0,1,1
74,9,White,0,48,0,0,0
28,8,White,0,40,0,1,1
23,11,White,0,40,0,1,1
25,10,White,1,40,0,1,1
19,9,White,0,15,0,1,1
48,13,White,0,40,0,1,1
60,14,White,0,50,0,1,1
26,7,Black,0,40,0,1,1
38,9,White,0,40,0,1,1
53,10,White,1,39,0,1,1
30,9,White,0,40,0,1,1
53,10,Black,1,30,0,1,1
22,6,White,0,40,0,0,0
41,13,White,0,99,1,1,1
42,9,White,0,50,0,1,1
22,13,White,1,20,0,1,1
27,13,Black,1,60,0,1,1
44,15,Black,1,40,0,1,1
58,9,White,1,45,0,1,1
28,16,White,0,30,0,1,1
48,10,White,0,40,0,1,1
43,9,White,0,40,1,0,0
41,10,White,0,40,0,1,1
50,14,White,0,40,0,1,1
46,9,White,0,40,0,1,1
35,10,White,1,40,1,1,1
24,10,White,1,20,0,1,1
56,14,White,0,40,0,1,1
42,13,White,1,35,0,1,1
27,7,White,0,40,0,1,1
35,11,White,0,36,0,1,1
49,9,White,1,40,0,1,1
39,10,White,0,50,0,1,1
28,11,White,0,40,0,1,1
45,9,White,0,50,0,1,1
66,9,White,1,16,0,1,1
19,10,White,1,40,0,1,1
18,10,White,1,15,0,1,1
47,13,Black,0,45,1,1,1
48,11,White,1,41,0,1,1
26,13,White,0,20,0,1,1
49,14,White,1,32,1,1,1
50,14,White,0,40,1,1,1
47,15,White,0,42,1,1,1
30,13,White,0,40,0,1,1
44,10,White,0,20,0,1,1
70,9,White,1,20,0,0,0
47,9,White,0,40,1,1,1
52,9,Black,0,40,1,1,1
32,9,White,0,99,0,1,1
39,10,White,0,40,1,1,1
47,13,White,0,45,1,1,1
42,9,White,0,40,0,1,1
33,14,White,1,15,0,1,1
29,9,White,1,40,0,1,1
27,9,Black,1,40,0,0,0
40,13,White,0,40,1,1,1
42,14,White,0,35,1,1,1
28,10,White,0,40,1,1,1
19,9,White,1,40,0,1,1
30,10,Asian-Pac-Islander,0,40,0,1,1
71,9,White,1,40,0,1,1
53,9,White,0,40,1,1,1
64,3,White,0,40,0,1,1
44,14,White,1,50,0,1,1
72,10,Black,1,20,0,1,1
64,4,White,0,70,0,1,1
51,9,White,0,40,0,1,1
51,10,White,0,40,1,1,1
55,9,White,0,35,0,1,1
34,13,White,0,45,1,1,1
36,10,White,0,40,0,1,1
20,10,White,0,35,0,1,1
25,9,White,1,25,0,1,1
40,9,White,0,50,0,1,1
24,9,White,0,50,0,1,1
39,9,Black,0,35,0,1,1
56,14,White,0,40,1,1,1
25,13,White,1,60,0,1,1
38,10,White,0,45,0,1,1
22,10,White,0,40,0,1,1
29,12,White,0,43,0,1,1
25,8,Black,0,40,0,1,1
36,10,White,0,50,0,1,1
50,9,White,1,60,1,1,1
22,9,White,0,40,0,1,1
19,6,White,0,40,0,1,1
20,10,White,1,12,0,1,1
54,14,Black,0,40,1,1,1
32,13,White,0,30,0,1,1
28,12,White,0,40,0,1,1
44,9,White,1,50,0,0,0
59,13,White,0,40,1,1,1
52,5,White,0,60,1,1,1
19,10,White,1,30,0,0,0
39,9,White,1,15,1,1,1
22,9,White,0,45,0,1,1
24,10,White,1,38,0,0,0
57,14,White,0,45,1,1,1
18,7,White,0,40,0,1,1
31,10,Amer-Indian-Eskimo,1,40,1,1,1
25,13,White,0,45,0,1,1
37,8,White,1,40,0,1,1
26,2,White,0,55,0,1,1
32,9,White,0,40,0,1,1
53,4,White,1,45,0,1,1
49,16,White,0,50,1,1,1
34,4,White,1,40,0,0,0
65,9,White,1,40,0,1,1
52,13,White,0,40,0,1,1
30,9,White,0,40,0,1,1
40,11,White,0,32,0,1,1
28,12,White,0,40,0,1,1
28,9,White,0,40,0,1,1
45,15,White,0,50,1,1,1
40,15,White,0,50,1,1,1
42,12,White,0,45,0,1,1
25,13,White,1,40,0,1,1
77,10,White,0,20,0,1,1
64,11,Asian-Pac-Islander,0,40,0,1,1
43,10,Black,0,40,1,1,1
30,14,White,0,40,0,1,1
43,10,White,0,40,0,1,1
40,10,Black,0,48,0,1,1
31,9,White,0,55,1,1,1
25,4,White,0,45,0,1,1
19,9,Black,0,40,0,1,1
41,9,Asian-Pac-Islander,0,70,1,1,1
51,6,White,1,30,0,1,1
31,6,White,0,35,0,1,1
35,9,White,1,40,0,1,1
52,13,White,0,40,1,1,1
41,10,Black,1,40,0,1,1
27,9,Black,0,60,0,1,1
40,9,White,0,40,0,1,1
38,9,White,0,40,1,1,1
34,7,White,0,40,0,0,0
27,9,White,0,40,0,1,1
25,13,White,0,40,1,1,1
60,9,White,1,40,0,0,0
20,9,White,1,20,0,1,1
17,9,White,1,40,0,1,1
31,13,White,0,40,0,1,1
65,15,White,0,10,1,1,1
62,16,White,0,50,0,1,1
39,14,White,0,45,1,1,1
36,10,White,0,40,0,1,1
59,9,White,0,40,0,1,1
23,11,White,1,40,0,1,1
32,10,White,0,50,1,1,1
22,9,Black,0,40,0,1,1
66,9,White,1,40,0,0,0
28,10,White,0,50,1,1,1
34,9,White,1,40,0,0,0
19,9,White,0,40,0,1,1
54,15,White,0,40,1,1,1
36,10,White,1,15,1,1,1
70,3,Black,0,40,0,0,0
50,9,White,0,40,0,1,1
17,7,White,1,20,0,1,1
53,13,Asian-Pac-Islander,0,48,1,1,1
41,11,White,0,55,0,1,1
26,6,White,0,40,0,1,1
59,10,White,0,43,0,1,1
17,7,White,0,40,0,1,1
30,10,White,1,40,1,1,1
33,9,White,0,55,0,1,1
40,10,White,1,32,0,1,1
48,11,White,0,50,0,1,1
47,13,White,1,40,0,1,1
38,9,White,0,40,0,1,1
30,14,White,1,60,1,1,1
47,9,White,1,40,0,1,1
41,9,White,0,40,0,1,1
20,9,White,1,40,0,1,1
29,10,White,1,40,0,1,1
36,9,White,0,38,0,1,1
18,10,White,1,40,0,1,1
35,9,White,0,48,1,1,1
41,9,White,1,40,0,1,1
23,9,White,0,40,0,1,1
39,12,White,0,35,1,1,1
46,10,White,0,40,0,1,1
45,12,White,1,43,0,1,1
53,4,White,0,40,0,1,1
54,9,White,1,30,0,1,1
48,10,White,0,40,0,1,1
32,13,White,1,35,0,1,1
31,10,White,1,60,0,1,1
43,14,White,0,40,1,1,1
43,9,White,0,60,1,1,1
28,9,White,0,50,0,1,1
46,12,White,1,40,0,1,1
34,9,White,0,40,0,1,1
73,9,White,0,10,0,0,0
25,13,White,0,35,0,1,1
23,10,White,1,15,0,1,1
32,13,White,1,45,0,1,1
37,9,White,0,40,0,1,1
36,9,White,1,20,0,1,1
27,10,Black,1,40,0,1,1
29,10,White,0,40,0,1,1
42,10,White,0,40,0,1,1
24,13,White,1,40,0,1,1
29,10,White,1,35,0,0,0
22,7,White,1,38,0,1,1
47,16,White,0,60,0,1,1
43,10,White,1,40,0,1,1
65,9,White,1,8,0,0,0
56,13,White,0,40,0,1,1
54,9,White,0,50,1,1,1
50,9,White,0,40,0,1,1
29,9,White,0,45,1,1,1
32,10,White,0,65,0,1,1
37,9,White,0,44,0,1,1
30,13,White,0,40,0,1,1
30,13,White,1,40,1,1,1
39,9,White,0,40,0,1,1
23,9,White,1,40,0,1,1
32,9,White,0,40,0,1,1
37,14,White,0,40,1,1,1
20,9,White,0,40,0,1,1
33,10,White,1,50,0,1,1
42,9,White,0,99,0,1,1
56,13,White,1,60,0,1,1
40,16,White,0,55,0,1,1
38,6,Black,1,40,0,1,1
49,10,White,0,30,0,1,1
18,10,White,0,20,0,1,1
42,10,Black,0,40,1,1,1
25,10,White,1,40,0,1,1
38,10,White,1,40,1,1,1
26,13,Black,1,40,0,1,1
26,13,White,0,90,1,1,1
33,9,White,0,61,0,1,1
25,10,Black,0,40,0,1,1
18,9,Black,0,40,0,1,1
59,9,White,0,40,0,1,1
69,10,White,0,45,1,1,1
22,13,White,1,40,0,1,1
40,7,White,0,40,0,1,1
40,10,White,0,40,0,1,1
33,10,White,0,40,0,1,1
51,6,White,0,60,1,1,1
73,10,Asian-Pac-Islander,0,38,0,0,0
59,9,White,1,35,0,1,1
20,9,White,0,40,0,1,1
37,12,White,0,46,0,1,1
51,9,White,0,40,1,1,1
24,13,White,1,25,0,1,1
59,6,White,0,40,0,1,1
21,9,White,1,35,0,1,1
45,3,Other,0,40,0,1,1
25,10,White,1,25,0,1,1
29,7,White,0,42,0,1,1
22,12,White,1,40,0,1,1
66,6,White,1,40,0,0,0
72,14,White,0,60,1,1,1
39,11,White,0,40,1,1,1
36,9,White,0,40,1,1,1
65,11,White,0,20,0,1,1
63,9,White,1,30,0,1,1
58,10,White,1,40,0,1,1
27,11,White,1,40,0,1,1
58,6,White,1,40,0,1,1
52,10,White,0,40,0,1,1
37,10,White,0,40,1,1,1
21,10,White,1,40,0,0,0
61,9,White,0,50,0,1,1
29,11,White,1,40,0,1,1
19,10,White,0,30,0,0,0
30,11,White,1,40,0,1,1
32,9,White,0,40,0,1,1
47,9,White,0,40,1,1,1
50,9,White,1,40,0,1,1
39,13,Asian-Pac-Islander,1,37,0,1,1
57,9,White,0,40,0,1,1
40,9,White,1,50,0,1,1
27,10,Black,1,50,0,1,1
28,10,White,0,37,0,1,1
49,13,White,1,35,1,1,1
33,9,White,0,45,0,1,1
64,6,White,0,40,0,1,1
46,10,White,1,60,0,1,1
50,10,Amer-Indian-Eskimo,0,50,1,1,1
43,14,White,0,60,0,1,1
26,10,White,1,40,0,1,1
33,10,White,0,50,0,1,1
50,10,White,0,40,0,1,1
38,2,White,0,40,0,1,1
28,13,White,0,50,0,1,1
21,10,White,0,40,0,1,1
38,13,White,0,45,1,1,1
17,6,White,1,10,0,1,1
19,9,Black,1,40,0,1,1
45,15,White,0,38,1,1,1
27,7,Asian-Pac-Islander,1,50,0,1,1
45,8,Black,0,40,0,1,1
46,10,White,1,40,0,1,1
57,10,White,0,40,0,1,1
39,9,White,0,40,0,1,1
34,13,White,1,40,1,1,1
18,10,White,0,10,0,0,0
65,10,White,0,20,0,0,0
26,6,White,0,24,0,1,1
44,9,White,0,40,1,1,1
38,10,Black,1,40,0,1,1
49,11,Black,1,40,0,1,1
41,9,White,1,40,0,1,1
52,9,White,1,40,0,1,1
30,5,White,0,40,0,1,1
72,4,Black,1,40,0,1,1
48,13,Asian-Pac-Islander,0,42,1,1,1
32,11,White,0,50,1,1,1
22,13,White,0,50,0,1,1
24,10,White,1,35,0,1,1
24,10,White,1,36,0,1,1
55,5,White,1,48,0,1,1
48,9,White,0,40,0,1,1
42,9,White,0,40,0,1,1
34,14,White,0,30,0,1,1
40,9,White,0,42,0,1,1
29,10,White,1,15,0,0,0
39,10,White,1,20,1,1,1
45,13,White,0,50,0,1,1
21,10,White,0,43,0,1,1
36,14,White,0,40,1,1,1
28,9,White,1,40,0,1,1
57,9,Asian-Pac-Islander,1,40,0,1,1
22,12,White,1,40,0,1,1
31,9,White,1,8,0,1,1
23,11,White,1,50,0,1,1
35,10,White,0,45,1,1,1
28,13,White,0,40,0,1,1
27,10,White,0,50,0,1,1
76,4,White,0,5,0,0,0
37,10,White,0,50,0,1,1
43,9,Asian-Pac-Islander,1,40,0,1,1
33,14,White,0,55,1,1,1
56,9,White,0,40,0,1,1
50,9,White,0,50,1,1,1
35,9,Black,1,40,0,1,1
36,13,White,0,40,0,1,1
59,15,White,0,35,1,1,1
42,16,White,0,60,0,1,1
21,10,White,1,30,0,1,1
24,10,White,0,40,0,1,1
17,6,White,1,30,0,0,0
29,13,White,1,40,0,1,1
61,16,White,0,40,1,1,1
35,9,White,1,48,0,1,1
56,11,White,0,40,0,1,1
44,13,Asian-Pac-Islander,0,40,1,1,1
22,9,Black,0,10,0,0,0
45,9,White,0,40,1,1,1
40,10,White,1,36,0,1,1
22,9,Black,0,40,0,0,0
28,3,White,0,52,0,1,1
46,14,White,0,56,0,1,1
57,9,White,0,40,0,1,1
41,9,White,1,30,0,1,1
30,9,White,1,40,0,1,1
21,10,White,1,40,0,1,1
62,14,White,0,50,1,1,1
19,10,White,0,32,0,1,1
63,9,White,1,38,1,1,1
39,9,White,0,70,0,1,1
72,10,White,1,8,0,0,0
40,14,Black,0,55,0,1,1
27,9,White,0,35,0,1,1
47,12,White,0,25,0,1,1
28,9,White,0,40,0,1,1
27,10,White,0,40,0,1,1
26,9,White,0,25,0,1,1
59,9,White,1,60,0,1,1
33,10,White,0,40,0,1,1
35,7,White,1,40,0,1,1
57,9,White,0,40,1,1,1
30,12,Amer-Indian-Eskimo,1,40,0,1,1
31,14,White,0,55,1,1,1
24,10,White,0,30,0,1,1
36,4,White,0,55,0,1,1
46,10,White,1,40,0,1,1
38,11,Asian-Pac-Islander,1,40,0,1,1
19,10,White,1,15,0,1,1
33,9,White,0,60,1,1,1
59,15,White,0,60,1,1,1
32,9,White,0,46,1,1,1
58,9,White,0,40,0,1,1
19,8,White,0,47,0,1,1
43,9,White,1,40,0,1,1
20,9,White,0,40,0,1,1
56,9,White,0,40,1,1,1
57,9,White,1,40,0,1,1
42,15,White,0,80,1,1,1
62,6,White,0,40,0,1,1
37,9,White,0,45,0,1,1
34,13,White,0,40,0,1,1
24,10,White,0,40,0,1,1
78,2,White,0,20,0,1,1
43,13,Black,0,50,0,1,1
