,Age,Education_num,Race,Sex,Hours_per_week,>50k,Class_ind,Occupation_ind
5404,35,10,0,1,40,1,1,1
5405,24,10,0,1,20,0,1,1
5406,56,14,0,0,40,0,1,1
5407,42,13,0,1,35,0,1,1
5408,27,7,0,0,40,0,1,1
5409,35,11,0,0,36,0,1,1
5410,49,9,0,1,40,0,1,1
5411,39,10,0,0,50,0,1,1
5412,28,11,0,0,40,0,1,1
5413,45,9,0,0,50,0,1,1
5414,66,9,0,1,16,0,1,1
5415,19,10,0,1,40,0,1,1
5416,18,10,0,1,15,0,1,1
5417,47,13,1,0,45,1,1,1
5418,48,11,0,1,41,0,1,1
5419,26,13,0,0,20,0,1,1
5420,49,14,0,1,32,1,1,1
5421,50,14,0,0,40,1,1,1
5422,47,15,0,0,42,1,1,1
5423,30,13,0,0,40,0,1,1
5424,44,10,0,0,20,0,1,1
5425,70,9,0,1,20,0,0,0
5426,47,9,0,0,40,1,1,1
5427,52,9,1,0,40,1,1,1
5428,32,9,0,0,99,0,1,1
5429,39,10,0,0,40,1,1,1
5430,47,13,0,0,45,1,1,1
5431,42,9,0,0,40,0,1,1
5432,33,14,0,1,15,0,1,1
5433,29,9,0,1,40,0,1,1
5434,27,9,1,1,40,0,0,0
5435,40,13,0,0,40,1,1,1
5436,42,14,0,0,35,1,1,1
5437,28,10,0,0,40,1,1,1
5438,19,9,0,1,40,0,1,1
5439,30,10,3,0,40,0,1,1
5440,71,9,0,1,40,0,1,1
5441,53,9,0,0,40,1,1,1
5442,64,3,0,0,40,0,1,1
5443,44,14,0,1,50,0,1,1
5444,72,10,1,1,20,0,1,1
5445,64,4,0,0,70,0,1,1
5446,51,9,0,0,40,0,1,1
5447,51,10,0,0,40,1,1,1
5448,55,9,0,0,35,0,1,1
5449,34,13,0,0,45,1,1,1
5450,36,10,0,0,40,0,1,1
5451,20,10,0,0,35,0,1,1
5452,25,9,0,1,25,0,1,1
5453,40,9,0,0,50,0,1,1
5454,24,9,0,0,50,0,1,1
5455,39,9,1,0,35,0,1,1
5456,56,14,0,0,40,1,1,1
5457,25,13,0,1,60,0,1,1
5458,38,10,0,0,45,0,1,1
5459,22,10,0,0,40,0,1,1
5460,29,12,0,0,43,0,1,1
5461,25,8,1,0,40,0,1,1
5462,36,10,0,0,50,0,1,1
5463,50,9,0,1,60,1,1,1
5464,22,9,0,0,40,0,1,1
5465,19,6,0,0,40,0,1,1
5466,20,10,0,1,12,0,1,1
5467,54,14,1,0,40,1,1,1
5468,32,13,0,0,30,0,1,1
5469,28,12,0,0,40,0,1,1
5470,44,9,0,1,50,0,0,0
5471,59,13,0,0,40,1,1,1
5472,52,5,0,0,60,1,1,1
5473,19,10,0,1,30,0,0,0
5474,39,9,0,1,15,1,1,1
5475,22,9,0,0,45,0,1,1
5476,24,10,0,1,38,0,0,0
5477,57,14,0,0,45,1,1,1
5478,18,7,0,0,40,0,1,1
5479,31,10,2,1,40,1,1,1
5480,25,13,0,0,45,0,1,1
5481,37,8,0,1,40,0,1,1
5482,26,2,0,0,55,0,1,1
5483,32,9,0,0,40,0,1,1
5484,53,4,0,1,45,0,1,1
5485,49,16,0,0,50,1,1,1
5486,34,4,0,1,40,0,0,0
5487,65,9,0,1,40,0,1,1
5488,52,13,0,0,40,0,1,1
5489,30,9,0,0,40,0,1,1
5490,40,11,0,0,32,0,1,1
5491,28,12,0,0,40,0,1,1
5492,28,9,0,0,40,0,1,1
5493,45,15,0,0,50,1,1,1
5494,40,15,0,0,50,1,1,1
5495,42,12,0,0,45,0,1,1
5496,25,13,0,1,40,0,1,1
5497,77,10,0,0,20,0,1,1
5498,64,11,3,0,40,0,1,1
5499,43,10,1,0,40,1,1,1
5500,30,14,0,0,40,0,1,1
5501,43,10,0,0,40,0,1,1
5502,40,10,1,0,48,0,1,1
5503,31,9,0,0,55,1,1,1
5504,25,4,0,0,45,0,1,1
5505,19,9,1,0,40,0,1,1
5506,41,9,3,0,70,1,1,1
5507,51,6,0,1,30,0,1,1
5508,31,6,0,0,35,0,1,1
5509,35,9,0,1,40,0,1,1
5510,52,13,0,0,40,1,1,1
5511,41,10,1,1,40,0,1,1
5512,27,9,1,0,60,0,1,1
5513,40,9,0,0,40,0,1,1
5514,38,9,0,0,40,1,1,1
5515,34,7,0,0,40,0,0,0
5516,27,9,0,0,40,0,1,1
5517,25,13,0,0,40,1,1,1
5518,60,9,0,1,40,0,0,0
5519,20,9,0,1,20,0,1,1
5520,17,9,0,1,40,0,1,1
5521,31,13,0,0,40,0,1,1
5522,65,15,0,0,10,1,1,1
5523,62,16,0,0,50,0,1,1
5524,39,14,0,0,45,1,1,1
5525,36,10,0,0,40,0,1,1
5526,59,9,0,0,40,0,1,1
5527,23,11,0,1,40,0,1,1
5528,32,10,0,0,50,1,1,1
5529,22,9,1,0,40,0,1,1
5530,66,9,0,1,40,0,0,0
5531,28,10,0,0,50,1,1,1
5532,34,9,0,1,40,0,0,0
5533,19,9,0,0,40,0,1,1
5534,54,15,0,0,40,1,1,1
5535,36,10,0,1,15,1,1,1
5536,70,3,1,0,40,0,0,0
5537,50,9,0,0,40,0,1,1
5538,17,7,0,1,20,0,1,1
5539,53,13,3,0,48,1,1,1
5540,41,11,0,0,55,0,1,1
5541,26,6,0,0,40,0,1,1
5542,59,10,0,0,43,0,1,1
5543,17,7,0,0,40,0,1,1
5544,30,10,0,1,40,1,1,1
5545,33,9,0,0,55,0,1,1
5546,40,10,0,1,32,0,1,1
5547,48,11,0,0,50,0,1,1
5548,47,13,0,1,40,0,1,1
5549,38,9,0,0,40,0,1,1
5550,30,14,0,1,60,1,1,1
5551,47,9,0,1,40,0,1,1
5552,41,9,0,0,40,0,1,1
5553,20,9,0,1,40,0,1,1
5554,29,10,0,1,40,0,1,1
5555,36,9,0,0,38,0,1,1
5556,18,10,0,1,40,0,1,1
5557,35,9,0,0,48,1,1,1
5558,41,9,0,1,40,0,1,1
5559,23,9,0,0,40,0,1,1
5560,39,12,0,0,35,1,1,1
5561,46,10,0,0,40,0,1,1
5562,45,12,0,1,43,0,1,1
5563,53,4,0,0,40,0,1,1
5564,54,9,0,1,30,0,1,1
5565,48,10,0,0,40,0,1,1
5566,32,13,0,1,35,0,1,1
5567,31,10,0,1,60,0,1,1
5568,43,14,0,0,40,1,1,1
5569,43,9,0,0,60,1,1,1
5570,28,9,0,0,50,0,1,1
5571,46,12,0,1,40,0,1,1
5572,34,9,0,0,40,0,1,1
5573,73,9,0,0,10,0,0,0
5574,25,13,0,0,35,0,1,1
5575,23,10,0,1,15,0,1,1
5576,32,13,0,1,45,0,1,1
5577,37,9,0,0,40,0,1,1
5578,36,9,0,1,20,0,1,1
5579,27,10,1,1,40,0,1,1
5580,29,10,0,0,40,0,1,1
5581,42,10,0,0,40,0,1,1
5582,24,13,0,1,40,0,1,1
5583,29,10,0,1,35,0,0,0
5584,22,7,0,1,38,0,1,1
5585,47,16,0,0,60,0,1,1
5586,43,10,0,1,40,0,1,1
5587,65,9,0,1,8,0,0,0
5588,56,13,0,0,40,0,1,1
5589,54,9,0,0,50,1,1,1
5590,50,9,0,0,40,0,1,1
5591,29,9,0,0,45,1,1,1
5592,32,10,0,0,65,0,1,1
5593,37,9,0,0,44,0,1,1
5594,30,13,0,0,40,0,1,1
5595,30,13,0,1,40,1,1,1
5596,39,9,0,0,40,0,1,1
5597,23,9,0,1,40,0,1,1
5598,32,9,0,0,40,0,1,1
5599,37,14,0,0,40,1,1,1
5600,20,9,0,0,40,0,1,1
5601,33,10,0,1,50,0,1,1
5602,42,9,0,0,99,0,1,1
5603,56,13,0,1,60,0,1,1
5604,40,16,0,0,55,0,1,1
5605,38,6,1,1,40,0,1,1
5606,49,10,0,0,30,0,1,1
5607,18,10,0,0,20,0,1,1
5608,42,10,1,0,40,1,1,1
5609,25,10,0,1,40,0,1,1
5610,38,10,0,1,40,1,1,1
5611,26,13,1,1,40,0,1,1
5612,26,13,0,0,90,1,1,1
5613,33,9,0,0,61,0,1,1
5614,25,10,1,0,40,0,1,1
5615,18,9,1,0,40,0,1,1
5616,59,9,0,0,40,0,1,1
5617,69,10,0,0,45,1,1,1
5618,22,13,0,1,40,0,1,1
5619,40,7,0,0,40,0,1,1
5620,40,10,0,0,40,0,1,1
5621,33,10,0,0,40,0,1,1
5622,51,6,0,0,60,1,1,1
5623,73,10,3,0,38,0,0,0
5624,59,9,0,1,35,0,1,1
5625,20,9,0,0,40,0,1,1
5626,37,12,0,0,46,0,1,1
5627,51,9,0,0,40,1,1,1
5628,24,13,0,1,25,0,1,1
5629,59,6,0,0,40,0,1,1
5630,21,9,0,1,35,0,1,1
5631,45,3,4,0,40,0,1,1
5632,25,10,0,1,25,0,1,1
5633,29,7,0,0,42,0,1,1
5634,22,12,0,1,40,0,1,1
5635,66,6,0,1,40,0,0,0
5636,72,14,0,0,60,1,1,1
5637,39,11,0,0,40,1,1,1
5638,36,9,0,0,40,1,1,1
5639,65,11,0,0,20,0,1,1
5640,63,9,0,1,30,0,1,1
5641,58,10,0,1,40,0,1,1
5642,27,11,0,1,40,0,1,1
5643,58,6,0,1,40,0,1,1
5644,52,10,0,0,40,0,1,1
5645,37,10,0,0,40,1,1,1
5646,21,10,0,1,40,0,0,0
5647,61,9,0,0,50,0,1,1
5648,29,11,0,1,40,0,1,1
5649,19,10,0,0,30,0,0,0
5650,30,11,0,1,40,0,1,1
5651,32,9,0,0,40,0,1,1
5652,47,9,0,0,40,1,1,1
5653,50,9,0,1,40,0,1,1
5654,39,13,3,1,37,0,1,1
5655,57,9,0,0,40,0,1,1
5656,40,9,0,1,50,0,1,1
5657,27,10,1,1,50,0,1,1
5658,28,10,0,0,37,0,1,1
5659,49,13,0,1,35,1,1,1
5660,33,9,0,0,45,0,1,1
5661,64,6,0,0,40,0,1,1
5662,46,10,0,1,60,0,1,1
5663,50,10,2,0,50,1,1,1
5664,43,14,0,0,60,0,1,1
5665,26,10,0,1,40,0,1,1
5666,33,10,0,0,50,0,1,1
5667,50,10,0,0,40,0,1,1
5668,38,2,0,0,40,0,1,1
5669,28,13,0,0,50,0,1,1
5670,21,10,0,0,40,0,1,1
5671,38,13,0,0,45,1,1,1
5672,17,6,0,1,10,0,1,1
5673,19,9,1,1,40,0,1,1
5674,45,15,0,0,38,1,1,1
5675,27,7,3,1,50,0,1,1
5676,45,8,1,0,40,0,1,1
5677,46,10,0,1,40,0,1,1
5678,57,10,0,0,40,0,1,1
5679,39,9,0,0,40,0,1,1
5680,34,13,0,1,40,1,1,1
5681,18,10,0,0,10,0,0,0
5682,65,10,0,0,20,0,0,0
5683,26,6,0,0,24,0,1,1
5684,44,9,0,0,40,1,1,1
5685,38,10,1,1,40,0,1,1
5686,49,11,1,1,40,0,1,1
5687,41,9,0,1,40,0,1,1
5688,52,9,0,1,40,0,1,1
5689,30,5,0,0,40,0,1,1
5690,72,4,1,1,40,0,1,1
5691,48,13,3,0,42,1,1,1
5692,32,11,0,0,50,1,1,1
5693,22,13,0,0,50,0,1,1
5694,24,10,0,1,35,0,1,1
5695,24,10,0,1,36,0,1,1
5696,55,5,0,1,48,0,1,1
5697,48,9,0,0,40,0,1,1
5698,42,9,0,0,40,0,1,1
5699,34,14,0,0,30,0,1,1
5700,40,9,0,0,42,0,1,1
5701,29,10,0,1,15,0,0,0
5702,39,10,0,1,20,1,1,1
5703,45,13,0,0,50,0,1,1
5704,21,10,0,0,43,0,1,1
5705,36,14,0,0,40,1,1,1
5706,28,9,0,1,40,0,1,1
5707,57,9,3,1,40,0,1,1
5708,22,12,0,1,40,0,1,1
5709,31,9,0,1,8,0,1,1
5710,23,11,0,1,50,0,1,1
5711,35,10,0,0,45,1,1,1
5712,28,13,0,0,40,0,1,1
5713,27,10,0,0,50,0,1,1
5714,76,4,0,0,5,0,0,0
5715,37,10,0,0,50,0,1,1
5716,43,9,3,1,40,0,1,1
5717,33,14,0,0,55,1,1,1
5718,56,9,0,0,40,0,1,1
5719,50,9,0,0,50,1,1,1
5720,35,9,1,1,40,0,1,1
5721,36,13,0,0,40,0,1,1
5722,59,15,0,0,35,1,1,1
5723,42,16,0,0,60,0,1,1
5724,21,10,0,1,30,0,1,1
5725,24,10,0,0,40,0,1,1
5726,17,6,0,1,30,0,0,0
5727,29,13,0,1,40,0,1,1
5728,61,16,0,0,40,1,1,1
5729,35,9,0,1,48,0,1,1
5730,56,11,0,0,40,0,1,1
5731,44,13,3,0,40,1,1,1
5732,22,9,1,0,10,0,0,0
5733,45,9,0,0,40,1,1,1
5734,40,10,0,1,36,0,1,1
5735,22,9,1,0,40,0,0,0
5736,28,3,0,0,52,0,1,1
5737,46,14,0,0,56,0,1,1
5738,57,9,0,0,40,0,1,1
5739,41,9,0,1,30,0,1,1
5740,30,9,0,1,40,0,1,1
5741,21,10,0,1,40,0,1,1
5742,62,14,0,0,50,1,1,1
5743,19,10,0,0,32,0,1,1
5744,63,9,0,1,38,1,1,1
5745,39,9,0,0,70,0,1,1
5746,72,10,0,1,8,0,0,0
5747,40,14,1,0,55,0,1,1
5748,27,9,0,0,35,0,1,1
5749,47,12,0,0,25,0,1,1
5750,28,9,0,0,40,0,1,1
5751,27,10,0,0,40,0,1,1
5752,26,9,0,0,25,0,1,1
5753,59,9,0,1,60,0,1,1
5754,33,10,0,0,40,0,1,1
5755,35,7,0,1,40,0,1,1
5756,57,9,0,0,40,1,1,1
5757,30,12,2,1,40,0,1,1
5758,31,14,0,0,55,1,1,1
5759,24,10,0,0,30,0,1,1
5760,36,4,0,0,55,0,1,1
5761,46,10,0,1,40,0,1,1
5762,38,11,3,1,40,0,1,1
5763,19,10,0,1,15,0,1,1
5764,33,9,0,0,60,1,1,1
5765,59,15,0,0,60,1,1,1
5766,32,9,0,0,46,1,1,1
5767,58,9,0,0,40,0,1,1
5768,19,8,0,0,47,0,1,1
5769,43,9,0,1,40,0,1,1
5770,20,9,0,0,40,0,1,1
5771,56,9,0,0,40,1,1,1
5772,57,9,0,1,40,0,1,1
5773,42,15,0,0,80,1,1,1
5774,62,6,0,0,40,0,1,1
5775,37,9,0,0,45,0,1,1
5776,34,13,0,0,40,0,1,1
5777,24,10,0,0,40,0,1,1
5778,78,2,0,0,20,0,1,1
5779,43,13,1,0,50,0,1,1
5780,60,9,0,0,40,0,1,1
5781,39,9,1,0,40,1,1,1
5782,21,9,0,0,35,0,1,1
5783,64,9,1,0,20,0,0,0
5784,27,13,0,1,40,0,1,1
5785,44,9,0,1,39,0,1,1
5786,37,2,0,1,35,0,1,1
5787,31,9,0,0,40,0,1,1
5788,27,13,2,1,40,0,1,1
5789,31,9,1,1,40,0,1,1
5790,37,13,0,0,50,1,1,1
5791,43,13,0,0,40,1,1,1
5792,18,10,0,0,16,0,1,1
5793,23,11,0,1,30,0,1,1
5794,40,4,0,0,40,0,1,1
5795,22,1,1,1,20,0,1,1
5796,61,13,0,0,45,1,1,1
5797,63,10,0,1,40,0,1,1
5798,59,13,0,0,55,1,1,1
5799,33,10,0,0,54,1,1,1
5800,51,9,0,0,40,1,1,1
5801,38,9,0,0,40,1,1,1
5802,52,9,0,1,40,1,1,1
5803,47,9,0,0,55,1,1,1
5804,20,10,0,1,10,0,1,1
5805,53,13,0,0,50,0,1,1
5806,43,9,1,1,40,0,1,1
5807,26,6,0,0,75,1,1,1
5808,39,9,0,1,37,0,1,1
5809,30,9,0,0,60,0,1,1
5810,45,13,0,0,50,1,1,1
5811,25,9,0,0,40,0,1,1
5812,45,13,0,0,50,0,1,1
5813,25,13,0,1,55,0,1,1
5814,48,12,0,0,38,1,1,1
5815,32,9,0,0,40,0,1,1
5816,67,10,0,0,20,0,0,0
5817,37,9,0,0,40,0,1,1
5818,51,10,0,1,30,1,1,1
5819,28,10,0,1,40,1,1,1
5820,28,13,0,1,50,0,1,1
5821,28,9,1,0,48,0,1,1
5822,22,9,0,1,40,0,1,1
5823,32,11,0,0,40,0,1,1
5824,35,10,0,0,40,0,0,0
5825,32,13,0,1,50,0,1,1
5826,27,14,0,0,50,0,1,1
5827,54,9,0,1,45,0,1,1
5828,66,15,0,0,20,0,1,1
5829,41,2,0,0,40,0,1,1
5830,46,13,0,0,50,1,1,1
5831,39,10,0,0,45,1,1,1
5832,51,12,0,1,40,1,1,1
5833,26,10,0,0,40,0,1,1
5834,53,9,0,1,50,0,1,1
5835,38,10,0,0,27,0,1,1
5836,30,9,3,0,40,0,1,1
5837,18,9,0,1,20,0,1,1
5838,44,15,0,0,80,0,0,0
5839,56,14,0,0,50,1,1,1
5840,41,3,0,0,96,0,1,1
5841,42,13,0,0,40,0,1,1
5842,44,5,0,1,50,0,1,1
5843,33,9,0,1,40,0,1,1
5844,43,10,0,0,45,0,1,1
5845,21,10,0,0,40,0,1,1
5846,45,9,0,1,40,0,1,1
5847,38,9,0,0,70,1,1,1
5848,38,14,1,1,38,0,1,1
5849,33,6,0,0,40,0,1,1
5850,27,9,0,0,45,1,1,1
5851,33,9,1,1,40,0,1,1
5852,43,10,0,0,40,1,1,1
5853,38,13,0,0,50,0,1,1
5854,50,9,0,0,51,1,1,1
5855,57,10,0,0,40,1,1,1
5856,76,9,0,1,2,0,1,1
5857,52,9,0,0,70,0,1,1
5858,36,9,0,0,50,0,1,1
5859,30,10,0,0,50,0,1,1
5860,39,9,0,1,45,0,1,1
5861,51,10,0,0,40,1,1,1
5862,31,9,0,1,40,0,1,1
5863,56,7,0,0,55,0,1,1
5864,28,10,0,0,40,0,1,1
5865,38,10,0,1,40,0,1,1
5866,49,13,3,0,50,1,1,1
5867,40,9,0,0,40,1,1,1
5868,23,10,0,1,40,0,1,1
5869,44,14,0,1,40,0,1,1
5870,36,13,0,1,40,1,1,1
5871,31,9,0,0,40,0,1,1
5872,24,10,0,0,40,0,1,1
5873,35,10,0,1,38,0,1,1
5874,45,10,0,0,60,1,1,1
5875,46,16,0,0,40,1,1,1
5876,57,9,0,0,30,0,1,1
5877,20,9,1,0,20,0,1,1
5878,30,5,0,1,40,0,1,1
5879,60,9,0,1,27,0,1,1
5880,42,14,0,0,40,0,1,1
5881,25,10,0,1,45,1,1,1
5882,27,13,0,1,40,1,1,1
5883,59,14,0,1,60,0,1,1
5884,18,8,4,1,30,0,1,1
5885,26,9,0,1,84,0,0,0
5886,48,10,0,0,50,1,1,1
5887,41,9,0,0,40,0,1,1
5888,20,9,0,1,32,0,0,0
5889,36,13,0,1,40,0,1,1
5890,44,13,0,0,55,1,1,1
5891,36,10,0,1,40,0,1,1
5892,32,12,0,0,60,0,1,1
5893,26,13,3,0,25,0,1,1
5894,58,11,0,1,45,0,1,1
5895,39,13,0,1,40,0,1,1
5896,19,10,1,0,30,0,0,0
5897,39,9,0,0,55,0,1,1
5898,65,9,0,0,40,0,1,1
5899,29,10,0,1,20,0,1,1
5900,22,9,0,0,40,0,0,0
5901,23,13,0,1,25,0,1,1
5902,36,13,0,0,42,0,1,1
5903,32,13,0,0,40,0,1,1
5904,30,9,0,1,40,0,1,1
5905,38,13,0,0,40,1,1,1
5906,25,10,0,0,40,0,1,1
5907,41,13,0,0,40,1,1,1
5908,31,9,1,1,40,0,1,1
5909,66,9,0,1,15,0,1,1
5910,35,10,0,0,40,0,1,1
5911,36,4,0,0,35,0,1,1
5912,17,6,0,1,16,0,1,1
5913,31,10,0,0,40,0,1,1
5914,20,9,0,1,40,0,1,1
5915,25,13,0,1,40,0,1,1
5916,59,10,0,0,70,0,1,1
5917,37,12,0,0,45,0,1,1
5918,42,10,0,0,48,1,1,1
5919,31,13,0,1,40,0,1,1
5920,32,8,0,1,45,0,1,1
5921,46,9,0,0,60,0,1,1
5922,36,2,0,0,40,0,1,1
5923,45,13,0,0,38,1,1,1
5924,19,10,0,0,20,0,1,1
5925,38,12,0,1,25,0,1,1
5926,27,9,0,0,45,0,1,1
5927,33,11,0,1,40,0,1,1
5928,55,5,0,0,58,0,1,1
5929,46,14,0,1,40,0,1,1
5930,29,7,0,0,40,0,1,1
5931,22,10,0,1,36,0,1,1
5932,59,14,3,0,50,1,1,1
5933,36,13,0,0,50,1,1,1
5934,27,13,0,1,50,0,1,1
5935,21,12,0,1,36,0,1,1
5936,65,10,0,0,45,1,0,0
5937,29,13,0,1,50,0,1,1
5938,53,13,3,0,40,1,1,1
5939,20,10,0,0,60,0,1,1
5940,54,10,0,0,40,0,1,1
5941,32,10,0,0,40,0,1,1
5942,18,7,0,0,16,0,1,1
5943,26,10,3,0,38,0,1,1
5944,55,11,0,0,48,1,1,1
5945,40,13,0,0,50,0,1,1
5946,37,12,1,0,42,0,1,1
5947,23,9,0,0,40,0,1,1
5948,45,10,0,0,38,0,1,1
5949,42,16,0,0,99,1,1,1
5950,66,11,0,0,38,0,1,1
5951,30,13,0,0,40,1,1,1
5952,25,13,0,1,35,0,0,0
5953,20,8,1,0,35,1,1,1
5954,37,9,1,0,50,0,1,1
5955,20,9,0,1,38,0,1,1
5956,27,9,0,0,40,0,1,1
5957,20,10,0,0,35,0,0,0
5958,33,12,0,0,50,0,1,1
5959,53,4,0,0,40,0,1,1
5960,54,5,0,0,35,0,1,1
5961,33,13,0,0,40,0,1,1
5962,22,6,0,0,40,0,1,1
5963,39,10,0,0,40,0,1,1
5964,23,10,0,1,25,0,1,1
5965,20,10,0,0,40,0,1,1
5966,19,10,0,0,18,0,1,1
5967,24,11,0,1,60,0,1,1
5968,32,14,0,0,50,1,1,1
5969,38,10,0,0,40,0,1,1
5970,34,10,0,1,40,0,1,1
5971,39,10,3,0,35,1,1,1
5972,40,11,0,1,40,0,0,0
5973,45,13,0,0,45,1,1,1
5974,21,9,1,0,40,0,1,1
5975,49,16,0,0,40,1,1,1
5976,44,9,0,0,40,0,1,1
5977,18,9,0,1,35,0,1,1
5978,42,13,0,0,40,0,1,1
5979,49,7,0,0,40,0,1,1
5980,51,9,0,0,40,1,1,1
5981,20,7,0,0,25,0,1,1
5982,41,7,1,0,40,0,1,1
5983,25,10,0,0,75,0,1,1
5984,27,9,1,0,40,0,1,1
5985,23,9,0,0,40,0,1,1
5986,37,9,0,0,40,0,1,1
5987,22,13,0,1,10,0,1,1
5988,21,9,1,0,11,0,1,1
5989,24,9,0,0,40,0,1,1
5990,62,9,0,0,40,0,0,0
5991,70,9,0,1,8,0,0,0
5992,61,9,0,0,40,0,1,1
5993,63,10,0,0,24,0,1,1
5994,31,10,2,1,40,0,1,1
5995,17,7,0,1,15,0,1,1
5996,23,10,0,0,40,0,1,1
5997,40,10,0,0,40,0,1,1
5998,47,10,0,1,72,0,1,1
5999,55,5,0,0,45,0,1,1
6000,37,10,0,0,50,0,1,1
6001,48,13,0,1,38,1,1,1
6002,67,9,1,1,99,0,1,1
6003,72,10,0,0,40,0,1,1
6004,31,10,1,0,40,0,1,1
6005,24,10,0,0,45,0,1,1
6006,27,13,0,1,45,0,1,1
6007,32,8,3,0,40,0,1,1
6008,61,12,0,0,50,1,1,1
6009,34,9,1,0,40,0,1,1
6010,40,11,3,0,40,0,1,1
6011,39,11,0,1,40,0,1,1
6012,49,15,0,0,35,1,1,1
6013,57,4,0,0,90,1,1,1
6014,47,10,0,0,45,1,1,1
6015,38,12,0,1,35,0,1,1
6016,77,4,0,0,40,0,1,1
6017,20,10,0,1,8,0,1,1
6018,37,6,0,0,30,0,1,1
6019,43,12,0,0,45,1,1,1
6020,50,9,0,1,45,0,1,1
6021,68,4,0,1,40,0,1,1
6022,55,9,0,1,40,0,1,1
6023,52,14,0,0,45,1,1,1
6024,24,9,0,0,37,0,1,1
6025,42,13,0,0,60,0,1,1
6026,51,9,0,0,40,0,1,1
6027,26,9,0,1,40,0,1,1
6028,32,13,3,1,40,1,1,1
6029,51,10,0,1,40,0,1,1
6030,26,9,0,0,40,0,1,1
6031,46,10,0,0,8,0,1,1
6032,27,9,0,1,35,0,1,1
6033,29,13,3,0,40,0,1,1
6034,71,4,0,0,40,1,1,1
6035,30,9,0,0,40,1,1,1
6036,42,10,0,0,52,0,1,1
6037,39,9,0,0,60,1,1,1
6038,17,7,0,1,18,0,1,1
6039,20,10,0,1,35,0,1,1
6040,37,9,0,0,40,0,1,1
6041,40,12,0,0,40,0,1,1
6042,27,12,0,0,42,0,1,1
6043,19,6,0,0,40,0,1,1
6044,29,10,0,0,40,0,1,1
6045,42,9,0,1,36,1,1,1
6046,31,13,0,0,40,1,1,1
6047,41,9,1,0,40,0,1,1
6048,21,9,0,1,40,0,1,1
6049,46,10,0,0,50,1,1,1
6050,21,10,0,1,40,0,0,0
6051,37,14,0,1,50,1,1,1
6052,41,13,1,1,45,0,1,1
6053,50,9,0,1,36,0,1,1
6054,34,8,0,1,34,0,1,1
6055,47,2,0,0,40,0,1,1
6056,21,9,0,1,40,0,1,1
6057,49,16,0,0,40,1,1,1
6058,38,14,0,1,40,1,1,1
6059,43,14,0,0,40,1,1,1
6060,40,13,3,0,40,0,1,1
6061,48,9,0,0,70,1,1,1
6062,30,9,0,1,40,0,1,1
6063,38,12,3,1,38,0,1,1
6064,31,9,0,1,45,0,0,0
6065,30,13,0,1,40,0,1,1
6066,37,9,0,0,38,0,1,1
6067,28,14,0,0,42,0,1,1
6068,57,10,0,0,40,0,1,1
6069,25,10,0,0,40,0,1,1
6070,40,12,0,1,40,0,1,1
6071,49,9,0,0,40,0,1,1
6072,44,10,0,0,40,1,1,1
6073,44,9,0,1,40,0,1,1
6074,18,6,0,0,40,0,1,1
6075,45,9,0,0,31,0,1,1
6076,50,16,0,0,55,1,1,1
6077,17,8,0,1,16,0,1,1
6078,28,9,0,0,40,0,1,1
6079,38,10,2,1,40,0,1,1
6080,43,9,0,0,37,0,1,1
6081,48,9,0,0,40,0,1,1
6082,57,11,0,1,5,0,0,0
6083,28,12,0,0,40,0,1,1
6084,46,9,0,0,40,0,1,1
6085,28,9,1,1,40,0,1,1
6086,58,9,0,0,40,0,1,1
6087,23,13,1,1,40,0,1,1
6088,57,9,2,1,40,0,1,1
6089,48,14,0,0,35,1,1,1
6090,49,10,0,0,50,1,1,1
6091,40,10,0,0,60,1,1,1
6092,41,9,1,0,50,0,1,1
6093,45,9,0,0,40,0,1,1
6094,27,10,0,0,50,0,1,1
6095,22,10,0,0,25,0,0,0
6096,50,14,0,0,48,1,1,1
6097,65,14,0,0,16,0,1,1
6098,36,10,0,0,40,1,1,1
6099,63,6,0,0,40,0,0,0
6100,22,9,0,0,45,0,1,1
6101,28,11,0,0,40,0,1,1
6102,18,7,0,1,20,0,1,1
6103,46,13,1,0,40,1,1,1
6104,37,7,0,0,40,0,1,1
6105,46,9,0,0,65,1,1,1
6106,37,15,0,0,60,1,1,1
6107,31,10,0,0,40,0,1,1
6108,38,9,3,1,35,0,1,1
6109,24,13,3,0,25,0,1,1
6110,25,13,0,1,40,0,1,1
6111,30,10,1,1,40,0,1,1
6112,45,4,0,1,42,0,1,1
6113,28,14,0,0,40,1,1,1
6114,58,13,0,0,40,0,1,1
6115,44,15,0,0,60,0,1,1
6116,35,9,0,0,60,0,1,1
6117,54,9,1,0,40,0,1,1
6118,40,14,0,1,50,0,1,1
6119,24,13,0,1,40,0,1,1
6120,26,13,0,0,50,0,1,1
6121,29,13,0,1,50,0,1,1
6122,50,11,0,0,40,0,1,1
6123,22,10,0,1,40,0,1,1
6124,17,8,0,1,18,0,1,1
6125,25,9,0,0,50,0,1,1
6126,35,13,0,0,40,0,1,1
6127,42,10,0,0,50,1,1,1
6128,45,15,0,0,60,1,1,1
6129,28,9,0,1,60,0,1,1
6130,71,4,1,0,15,0,0,0
6131,34,9,0,0,40,1,1,1
6132,49,14,0,0,40,1,1,1
6133,39,10,0,1,60,0,1,1
6134,17,8,0,1,25,0,1,1
6135,20,5,0,1,40,0,1,1
6136,53,9,0,1,40,0,1,1
6137,26,11,0,0,40,0,1,1
